;id_user;id_item;rating;timestamp
34644;2843;7464;4;1114830000
61121;3383;13145;5;1126494000
30638;10632;6787;3;1160449200
67916;70;14436;4;991018800
70337;4497;15058;3;1176346800
35878;11674;7584;5;1071626400
24686;8121;6159;5;964234800
39397;2787;8065;1;1337137200
59559;1561;12782;5;1119495600
853;444;48;1;1334718000
3899;2084;600;4;1338778800
42714;1813;9025;3;1199584800
69100;1163;14541;4;1095735600
45913;733;10142;5;1003888800
1648;127;82;4;979092000
1409;730;65;4;975204000
32801;1674;7161;3;1283655600
31319;35;6867;4;1097550000
22547;8278;6068;4;963716400
57990;1607;12425;2;1218596400
5957;1353;1406;3;1202263200
1436;839;65;5;1006567200
14367;211;4127;5;964926000
6514;3145;1714;3;1187838000
39876;163;8241;2;978832800
71348;1899;15437;5;1252810800
49016;14115;11134;5;1178593200
50391;2457;11617;5;1256608800
56910;1995;12329;5;1287972000
32430;3909;7083;5;1043287200
23258;167;6101;1;968900400
33923;1067;7384;5;1090378800
3926;862;614;4;1376103600
35274;44;7548;3;975981600
48871;1343;11082;5;1132452000
25175;2296;6174;4;980733600
11361;1075;2929;3;1317783600
10029;4584;2496;1;1173754800
43503;1353;9235;3;1238986800
33942;11335;7387;5;982375200
68038;301;14447;5;1277002800
63803;304;13588;4;1309748400
61894;7999;13239;3;1134698400
19294;1368;5036;4;1138154400
43361;1075;9204;1;1219287600
35644;2789;7578;3;1209265200
41203;12718;8654;5;1210647600
48509;6983;10989;5;1251946800
16090;6322;4186;4;1210302000
49285;1390;11232;5;1178852400
46048;13337;10167;4;1030676400
18648;4672;4740;5;1262829600
44242;1333;9361;4;1370487600
39446;5303;8095;5;1116644400
45209;40;9859;4;1370574000
42704;1607;9022;4;1220238000
26780;207;6278;5;1134871200
5912;2676;1381;4;1151031600
67792;68;14435;5;969591600
57484;15675;12374;2;1067133600
28193;682;6420;4;1085626800
51279;487;11916;5;978573600
31701;4659;6939;5;1216350000
59607;16064;12793;4;1011751200
2364;1424;186;5;1233021600
41143;12704;8643;4;1218682800
17087;5629;4380;3;1242356400
11645;2114;3076;5;1326074400
21337;807;5916;4;1303182000
66521;562;14357;3;1265335200
29944;9633;6701;5;1059706800
33140;40;7284;3;1322445600
37955;1249;7793;5;1079406000
32219;10965;7027;5;1271646000
12163;194;3173;5;1005703200
33608;823;7370;4;973130400
58273;1249;12454;4;1082689200
66001;2687;14325;5;1002682800
52927;374;12016;1;991796400
3591;356;481;4;1287025200
30332;4305;6739;4;1231293600
63824;106;13590;1;1230429600
3966;2033;627;5;1333422000
70709;13928;15192;4;1197252000
65374;2109;14154;5;1327197600
69473;119;14682;3;1308020400
14354;5986;4125;3;980128800
23341;8635;6107;4;1102212000
65667;2128;14280;1;1366167600
19469;1915;5049;5;1271041200
72322;1915;15900;5;1335150000
68753;2993;14508;4;1044842400
55160;2311;12150;4;1122692400
22989;35;6078;4;1143601200
57984;5002;12425;4;1076637600
55723;15306;12226;4;1083121200
25385;19;6196;4;975981600
51492;796;11920;4;970196400
66600;611;14368;2;975290400
53517;8283;12076;4;979437600
49780;2073;11384;5;1302145200
64688;1075;13808;1;1267066800
37756;3836;7770;5;1185505200
45407;1333;9989;5;1347937200
15933;6634;4186;5;1061780400
49144;105;11186;5;1188788400
56801;5029;12324;5;1104804000
9635;4369;2357;5;1105495200
32534;11021;7095;5;1125716400
65863;611;14318;3;977104800
9369;682;2338;2;1087268400
35211;3882;7539;5;967518000
67412;9253;14428;5;995857200
13142;5571;3621;5;1180839600
47307;5746;10456;5;1139968800
36820;2267;7666;4;1151982000
58522;15802;12468;4;1090551600
1243;364;58;1;981424800
59641;5472;12798;3;1140663600
38275;2316;7831;5;1360375200
71952;1343;15690;3;1280026800
338;259;23;5;992660400
55332;4539;12171;5;1141182000
41384;750;8698;5;1163556000
42744;200;9034;5;1295143200
64758;2070;13855;4;1322877600
34749;5538;7483;5;984366000
22087;239;6039;5;979437600
22490;299;6067;5;1220929200
10114;1711;2523;4;1232244000
32892;5199;7178;5;1331953200
6776;3289;1863;5;1152759600
5522;2767;1243;4;1142910000
5475;278;1223;5;1264384800
54306;127;12104;5;980733600
9062;405;2310;4;1162177200
63952;1260;13620;1;1297735200
62650;5017;13387;1;1268622000
33832;640;7378;4;981424800
3944;1915;623;4;1334026800
46218;4248;10182;5;1046919600
6948;3388;1954;1;1135994400
56877;10401;12329;3;1057806000
52153;14528;11973;4;1102039200
28169;152;6420;5;964148400
70054;12394;14968;1;1155265200
17064;7110;4371;5;1261101600
26818;9630;6282;4;1072144800
27233;1391;6304;2;1176260400
44925;1068;9711;4;1368932400
55715;5260;12224;5;1059274800
4372;40;764;3;1291514400
14371;4036;4127;4;965271600
61563;307;13199;5;967690800
53266;14532;12041;4;971316000
49830;2784;11400;5;1208487600
52400;14753;11984;3;1012528800
52966;205;12019;2;982551600
410;281;28;5;964753200
63672;13659;13566;5;1231898400
13033;58;3542;4;1181358000
23480;8664;6113;5;1083812400
50916;1607;11783;4;1280631600
42943;40;9079;4;1304478000
9147;4263;2313;2;1041732000
66044;9103;14325;5;972698400
5292;56;1179;5;1135216800
33370;11206;7332;5;1045015200
58595;9819;12472;5;1090983600
7175;3518;2067;1;1170208800
66204;16947;14326;3;1237431600
64556;807;13747;3;1267412400
32906;10897;7187;5;1303441200
34192;920;7422;5;1009936800
58741;3426;12490;4;1140141600
69184;17325;14555;4;1095735600
33485;200;7348;4;1358733600
53519;14912;12076;5;962506800
44767;200;9616;4;1315623600
11;12;1;3;966999600
65269;2025;14106;3;1305169200
45233;13232;9874;5;1331348400
42201;1127;8905;5;1217818800
217;186;14;1;1119236400
37306;664;7715;5;1018839600
51823;3492;11939;5;1266285600
70359;2384;15062;3;1346122800
52381;3901;11984;4;986698800
41173;356;8652;4;1219028400
1190;170;56;5;997758000
51919;4160;11959;4;1287111600
70724;14351;15192;5;1203735600
8434;4018;2264;5;985662000
49724;13813;11369;4;1156993200
39926;7844;8260;3;1257991200
45350;40;9950;4;1336964400
55734;6681;12227;5;1081911600
30384;2367;6746;5;1109905200
9220;1088;2321;4;1049079600
62245;186;13316;3;1173582000
22665;8450;6068;5;964926000
10209;4639;2546;2;1155178800
31083;10728;6852;5;1181962800
53462;211;12075;4;964494000
3935;2097;618;5;1345345200
15150;6273;4157;5;1099018800
69287;186;14575;2;1119582000
10736;1786;2697;2;1358906400
41439;10999;8705;4;1047783600
18567;1075;4710;4;1244602800
63303;16651;13513;4;1268190000
43686;356;9260;5;1254625200
56622;10667;12310;4;1039658400
54393;15077;12105;3;964580400
43987;1451;9291;5;1241406000
59228;6214;12650;2;992401200
70474;1343;15096;4;1159671600
56922;15563;12331;2;1057201200
34398;2456;7435;5;1179716400
24009;1107;6120;3;966135600
68147;161;14461;3;996894000
27274;4271;6308;4;1087441200
15750;998;4174;4;1057546800
10647;4742;2672;4;1217300400
16551;4197;4209;5;1154919600
60058;9243;12975;4;988340400
44808;1974;9646;5;1303095600
38592;2851;7884;4;1082602800
38085;9480;7815;4;1036720800
42766;1343;9042;4;1220756400
67969;119;14438;4;1273287600
24989;936;6163;5;1011837600
50189;12775;11519;5;1211338800
69872;1300;14901;5;1150426800
41103;2500;8639;5;1202090400
33205;1249;7317;2;1341370800
60972;14679;13121;5;1030849200
63794;1841;13586;5;1293933600
39126;3675;7950;3;1109818800
72300;1333;15891;3;1374375600
66644;24;14376;3;963543600
51436;3172;11920;5;981597600
42323;1393;8921;4;1203127200
9771;200;2375;5;1235358000
54516;1349;12105;3;987994800
46486;6436;10209;4;1122519600
63425;1674;13527;4;1246590000
4143;2171;682;5;1000954800
12526;1204;3242;5;1104804000
39710;7138;8210;5;985662000
45321;40;9935;4;1332298800
49666;13742;11347;4;1180062000
29337;1340;6642;5;1237258800
25887;255;6222;1;1000695600
69062;17307;14538;5;1128394800
25933;62;6233;4;1256436000
16170;1226;4192;5;1081220400
56852;1644;12326;5;1213671600
30232;1732;6728;4;1021431600
23940;8855;6119;4;963111600
2582;1556;224;5;1161486000
62760;12804;13399;5;1250737200
10652;1607;2672;5;1238209200
66805;5046;14396;5;1092711600
18900;1593;4862;3;1343530800
67390;27;14428;2;985834800
71384;1829;15450;5;1239073200
69580;17365;14748;4;1166234400
61476;9527;13193;2;1086577200
53552;2293;12078;2;981511200
17902;6107;4592;5;964580400
34023;3708;7393;5;960865200
10090;4386;2516;4;1182740400
29233;4218;6617;3;1041127200
27605;681;6325;3;1096340400
19151;1974;4996;5;1369710000
51992;4020;11963;5;984366000
49141;2884;11184;5;1182654000
11026;40;2792;2;1255662000
17036;5174;4359;4;1192071600
55539;52;12193;5;1084244400
51546;27;11922;5;988945200
39445;2478;8094;4;1272942000
25209;4055;6174;5;982983600
13706;2636;3885;5;1275879600
13295;1127;3709;4;1182135600
19818;1002;5117;5;1090206000
56223;5958;12268;4;1266372000
72645;1915;16108;3;1375412400
35275;8288;7548;3;986698800
34818;11499;7489;5;1067824800
27807;157;6358;2;966567600
39884;237;8241;5;962938800
22128;2322;6042;5;980128800
48389;13956;10946;5;1138327200
36864;957;7667;4;1143860400
45772;13280;10118;3;1210647600
33744;11298;7375;5;1171072800
51543;157;11922;3;967950000
56700;15510;12315;5;1048820400
36359;11773;7624;2;980128800
59988;2487;12960;5;1207191600
43052;844;9114;5;1304046000
15797;6580;4179;4;1037412000
69005;875;14530;5;1234317600
72376;1915;15929;4;1305601200
34525;1607;7447;5;1147316400
19498;1697;5057;5;1219287600
27734;7149;6331;5;1120446000
7155;3510;2054;4;1168221600
54194;3640;12102;5;1001300400
2348;39;178;2;1306033200
29455;2816;6653;3;1153623600
7807;161;2229;5;1065322800
6026;2552;1431;5;1350270000
28198;175;6420;4;1238468400
20346;7941;5348;5;1182394800
69416;10528;14647;2;1234753200
7042;3232;1992;5;1182999600
12934;3033;3471;4;1275361200
1647;966;82;4;975463200
37022;163;7680;4;1038016800
23731;238;6119;5;980042400
27433;9832;6314;4;1094180400
40708;4560;8544;4;1144551600
6203;3008;1518;4;1120532400
69535;1333;14719;4;1286593200
52480;14768;11986;5;1036119600
14027;5871;4101;4;994734000
43276;13000;9164;5;1180839600
26680;9577;6272;5;1054522800
9713;1708;2366;5;1279508400
62883;1781;13419;5;1187146800
44436;2555;9436;1;1271646000
1985;1193;98;4;1093316400
37147;913;7701;2;1000954800
59215;3320;12645;4;1116212400
6706;3234;1830;4;1202868000
58547;15896;12468;5;1110942000
34;35;1;5;1154314800
65890;3833;14323;5;1041386400
60204;1904;12975;4;1219201200
6837;3325;1896;4;1145242800
5969;356;1408;4;1233626400
4339;2274;755;5;1163642400
7986;437;2246;5;1060138800
27791;9939;6347;2;1154746800
18492;1848;4683;5;1239850800
16430;1091;4207;3;1086231600
42365;2462;8936;5;1370919600
59380;2483;12683;4;1132192800
3995;1787;643;5;1351216800
51066;876;11886;4;1369710000
31582;1353;6921;4;1215486000
6287;3045;1581;5;1173927600
1640;960;81;5;1010541600
37017;11908;7680;5;1002164400
60542;2023;13041;5;1313550000
45456;1068;10012;4;1344740400
43025;1674;9110;4;1223348400
33619;447;7372;4;961902000
68293;5670;14474;4;1077159600
4943;1874;1051;5;1246935600
6658;3191;1820;5;1023073200
27774;5164;6341;5;1111028400
9615;3390;2354;4;1151204400
61520;16383;13199;5;963889200
72652;7543;16110;4;1376190000
68325;861;14477;4;1383876000
67488;3714;14429;2;980215200
68116;4434;14456;4;1101088800
60026;3903;12975;4;987649200
10253;1075;2555;1;1155178800
18917;61;4868;5;1281322800
48181;522;10837;4;1232244000
1767;1045;85;5;1038708000
63733;10835;13581;5;1226282400
56411;1638;12289;5;1253588400
11739;1786;3136;4;1359424800
44617;279;9550;4;1325556000
40117;1607;8303;3;1284692400
58863;4277;12515;5;1076986800
60188;15544;12975;5;1115521200
48488;876;10987;3;1301194800
13186;5593;3643;5;1169431200
1085;673;53;5;968641200
54412;225;12105;4;964839600
69655;17374;14787;5;1116990000
18953;7540;4870;4;1308366000
22022;8255;6034;5;963543600
38989;1068;7926;3;1194746400
40696;2795;8537;5;1270090800
72108;857;15777;3;1291514400
1731;146;84;5;1197943200
44661;1249;9575;5;1303614000
60863;16267;13120;5;982897200
7492;3646;2217;5;987562800
3305;1111;408;4;1268794800
7593;136;2219;5;1003370400
14662;6112;4137;4;975808800
9277;4315;2323;5;1062212400
10546;300;2656;1;1265335200
43147;1343;9132;5;1222052400
68840;8182;14516;4;1168394400
51471;161;11920;5;1001646000
62399;5013;13341;5;1219028400
45285;2063;9913;5;1357178400
62817;356;13411;4;1264298400
13297;5643;3709;3;1219978800
33350;10462;7332;5;1044496800
33754;2666;7377;5;1249959600
46612;147;10238;5;1232416800
61156;14625;13152;4;997585200
55957;10057;12242;5;1026010800
20482;1869;5441;5;1304650800
16898;7062;4296;4;1187578800
7217;2058;2095;5;1326420000
64648;1068;13787;4;1280026800
17782;4591;4571;5;1200189600
15615;6488;4169;5;1054695600
61823;1607;13224;2;1211684400
59680;438;12819;4;1137636000
48081;3912;10805;4;1158116400
42334;1486;8923;4;1382580000
2395;56;194;3;1136772000
52217;70;11978;4;990414000
8625;4103;2267;3;1182654000
3445;1872;443;3;1302490800
37205;1073;7702;4;1001818800
65174;2038;14057;3;1291341600
42974;1353;9091;2;1211338800
55282;15244;12166;5;1005098400
48874;12896;11082;5;1251169200
33704;4591;7372;5;1213844400
15366;3909;4167;2;1009418400
44151;13154;9338;5;1246849200
22981;1437;6078;4;1058842800
7958;1607;2245;4;1223607600
67092;8648;14404;5;1060311600
37954;161;7793;4;1073181600
69893;4766;14902;4;1206846000
59069;200;12575;5;1262311200
27110;9281;6297;5;1089946800
49882;1507;11421;5;1196733600
67598;6148;14432;4;982465200
38765;98;7903;5;1088564400
64970;1249;13950;3;1301194800
5230;263;1177;4;996721200
49964;13594;11445;5;1226714400
2553;698;215;4;1208228400
41243;2664;8662;5;1055300400
32597;6877;7102;3;1102039200
39033;9784;7932;4;1098846000
71742;62;15608;4;1333422000
43000;1075;9099;3;1233712800
71479;1607;15500;2;1273201200
53998;466;12098;5;968814000
8026;3855;2249;4;1052276400
62067;1906;13273;4;1239418800
62370;3431;13341;4;1159671600
58376;11864;12462;4;1127358000
27579;1297;6323;5;1097031600
56301;15406;12279;4;1024455600
28756;1342;6565;2;1156906800
28457;4627;6490;1;1145156400
30378;2852;6746;3;1081220400
44689;1769;9589;4;1273719600
25187;9182;6174;1;981338400
36235;4659;7614;5;1382238000
19696;2363;5095;4;1113015600
22739;6114;6068;5;978660000
8575;3873;2267;4;985748400
8187;3915;2252;5;1003028400
53446;5988;12073;4;963370800
69834;106;14888;2;1219028400
50188;3018;11519;5;1200448800
34196;460;7423;5;963370800
27798;807;6350;5;1153796400
28142;10024;6409;1;1163210400
8784;331;2282;4;1083121200
67659;27;14434;2;988945200
456;129;31;5;978746400
10180;4624;2535;3;1174273200
46050;13339;10167;5;1065495600
18341;1545;4651;3;1209265200
31378;1884;6885;4;1294365600
62606;678;13382;5;1066014000
1226;375;56;4;973130400
59830;3013;12910;4;1234926000
46213;13398;10182;5;1046142000
9638;4370;2357;4;1105840800
12514;5263;3242;5;1064372400
47124;2073;10390;5;1280804400
31871;1343;6958;5;1216695600
61805;5698;13222;2;1189825200
33886;364;7381;5;981424800
34888;861;7494;4;1375844400
9356;182;2335;1;1073872800
11940;4975;3162;5;1102644000
24313;8944;6141;5;966740400
46598;772;10235;4;1317783600
11877;4948;3154;5;1317092400
68513;9480;14501;5;1036720800
29170;10287;6616;4;1159585200
51496;375;11920;3;973130400
60940;108;13121;4;1003629600
40666;12622;8536;5;1212289200
29098;110;6613;1;1137722400
52271;14729;11980;5;998881200
9895;1711;2432;2;1251082800
63291;6399;13513;3;1239764400
47577;6887;10561;5;1156042800
32726;200;7140;4;1278212400
38514;1823;7864;4;1246676400
45323;301;9936;4;1329703200
66550;478;14361;1;969850800
54408;8445;12105;4;964753200
18711;2070;4775;4;1324692000
51597;299;11924;4;1232935200
51182;1359;11908;5;1268190000
10438;161;2611;2;1199930400
48751;10965;11053;5;1271559600
51911;2404;11959;4;1205118000
34983;362;7508;4;984884400
58131;15812;12440;5;1181185200
46165;13387;10179;5;1112670000
63721;1359;13580;2;1268190000
28060;10000;6382;5;963111600
17892;5787;4588;5;1376622000
45305;11093;9925;3;1364180400
61596;491;13199;5;985057200
57217;5816;12354;5;1141441200
61296;1840;13164;5;1271646000
35380;34;7557;5;968986800
52862;317;12015;3;974944800
48406;6800;10956;4;1138068000
50598;1075;11650;3;1207882800
68462;4121;14489;4;1057633200
48922;14093;11102;5;1188615600
63627;2789;13560;3;1233453600
31460;2647;6897;5;1221534000
51386;468;11920;5;964062000
22023;447;6034;5;961902000
58927;2418;12516;5;1152846000
6517;2058;1717;4;1326592800
21014;8061;5706;5;1191034800
4325;61;750;4;1224126000
511;355;34;1;1080702000
52169;254;11974;5;991278000
35231;5508;7541;5;1077764400
16439;4198;4207;2;1086490800
2822;1689;309;3;1217646000
2350;207;179;5;1118545200
51795;356;11938;4;1241751600
32388;1657;7073;3;1267066800
44652;40;9573;3;1289095200
39743;233;8211;4;1132452000
20533;1607;5469;3;1242702000
54264;15022;12103;5;1081306800
68155;1049;14461;4;1053313200
27352;6858;6312;3;1091415600
22691;8462;6068;5;965703600
23396;892;6109;5;990673200
58763;11408;12490;5;1251860400
28643;1607;6561;2;1234839600
42953;857;9081;3;1223780400
39448;1575;8096;4;1183518000
65700;16757;14298;2;1383530400
22584;8392;6068;5;963975600
34356;6118;7431;4;1037671200
27023;9713;6291;5;1090810800
146;131;11;5;982465200
415;309;28;5;1077418800
64006;189;13631;5;1233367200
27747;356;6331;4;1239505200
6952;3392;1956;1;1144897200
58170;15818;12442;5;1092193200
46339;13430;10193;5;1086750000
44593;771;9541;2;1262743200
61691;701;13199;4;970542000
63026;7367;13463;5;1195696800
15426;6386;4167;5;1085972400
44669;1333;9580;5;1319940000
39374;4574;8047;5;1190516400
37628;6220;7748;4;1021604400
53879;91;12091;4;967863600
34955;389;7506;5;1002510000
53135;8230;12033;5;984970800
32853;9160;7171;5;1301972400
35880;11676;7584;5;1090638000
22956;4519;6074;5;1277348400
63837;1260;13590;4;1255662000
30404;10585;6749;5;988081200
72144;1343;15804;1;1282878000
23696;4068;6119;5;976154400
9475;40;2348;4;1295920800
36502;2862;7630;4;1216263600
51556;597;11923;5;967518000
17816;3340;4584;5;1177729200
64929;562;13929;3;1281927600
25638;882;6212;4;993438000
39739;1068;8210;4;1202004000
45207;1075;9859;4;1354068000
6845;35;1901;5;1127012400
31228;10776;6861;4;1193018400
43714;4806;9263;5;1246244400
29248;1123;6617;5;1124334000
48180;12455;10837;5;1158980400
71204;562;15373;3;1265076000
9826;1374;2400;5;1120100400
10091;4605;2516;2;1184900400
28251;233;6442;4;1133575200
64916;16832;13925;5;1310007600
42409;12905;8956;3;1206241200
30283;10556;6733;4;1153969200
72548;119;16048;2;1332385200
21298;1913;5883;4;1278471600
28990;298;6600;5;1216090800
975;600;53;4;967258800
24192;322;6129;5;967690800
19658;7603;5086;5;1105236000
62028;16234;13264;5;1134352800
20625;1607;5512;4;1238382000
20245;1902;5293;1;1114138800
66791;229;14396;4;984798000
56183;15386;12266;4;1083034800
12995;5511;3522;4;1118977200
51759;794;11932;3;1189134000
61833;7237;13227;4;1174964400
49851;14291;11407;5;1171418400
25513;5087;6196;2;1029294000
64117;5770;13649;2;1378436400
28856;9260;6581;5;1120446000
51872;957;11957;4;1141700400
41379;7839;8697;5;1138845600
55600;374;12204;4;996721200
37038;5491;7680;5;1121569200
45073;200;9783;5;1327716000
66843;3732;14397;2;981943200
69384;1360;14629;5;1131674400
41990;2086;8851;4;1325988000
49790;13713;11386;5;1163728800
63361;12938;13517;4;1345431600
63747;40;13581;4;1256608800
43751;3606;9264;4;1236999600
34800;1075;7487;5;995338800
14235;5948;4115;5;1067306400
9301;182;2326;2;1055991600
932;565;53;4;966135600
59334;304;12676;3;1267326000
62213;1630;13308;2;1176865200
39000;12333;7928;4;1099792800
70262;15671;15042;1;1229047200
62444;461;13346;5;967777200
19914;2851;5143;3;1082430000
45568;1915;10066;4;1363057200
47041;13285;10351;4;1186628400
67379;11619;14428;5;981770400
45965;13321;10151;5;1075860000
53579;919;12078;2;982897200
27415;331;6314;5;1091502000
42797;40;9054;4;1299812400
42917;1075;9079;2;1205290800
41228;855;8659;5;1268535600
39537;1401;8125;5;1147316400
71133;7356;15336;5;1207278000
17618;7275;4523;4;1342062000
54341;15049;12105;5;963370800
48582;2993;11011;5;1144551600
46857;13610;10296;5;1251946800
23516;402;6116;5;979610400
3097;1127;349;3;1200189600
6001;200;1427;3;1365908400
5848;1652;1339;5;1200016800
25802;9322;6219;4;1027566000
43932;3293;9280;3;1264557600
17321;1345;4452;4;1220756400
69121;1234;14543;2;1094526000
24300;8942;6140;2;984279600
36065;412;7589;5;962506800
35945;3886;7585;5;981424800
47321;13723;10458;5;1140663600
535;370;36;4;991018800
32538;1072;7096;5;1028775600
65460;1261;14188;4;1339383600
63367;1215;13518;3;1222052400
49477;447;11299;4;961902000
68296;6760;14475;5;1161226800
59567;3793;12785;4;1209178800
21054;2404;5729;5;1206154800
45719;3993;10110;3;1116730800
4637;105;848;5;1177124400
72248;5777;15860;1;1306119600
35497;2852;7567;5;1176865200
31132;1203;6858;4;1173582000
53275;3879;12044;5;964062000
31384;200;6887;5;1334458800
3133;819;362;5;1217818800
15920;4172;4182;5;1177210800
50905;1863;11779;4;1308884400
15237;6308;4161;3;998794800
43560;12902;9241;4;1252033200
65122;2073;14027;3;1293242400
20572;7595;5486;4;1155092400
9700;4501;2366;5;1152673200
68289;27;14472;4;1005012000
44763;200;9612;4;1306119600
41282;1465;8664;5;1224813600
71703;62;15594;5;1322272800
4960;2073;1066;5;1301194800
37959;1486;7793;4;1369105200
41147;12705;8643;5;1366686000
45518;301;10049;2;1354240800
18680;356;4759;3;1298430000
62219;1626;13308;1;1230688800
14132;5910;4110;5;1103594400
44738;2540;9603;4;1284174000
60928;256;13121;3;1003028400
12581;5294;3264;5;1168135200
8161;1051;2252;5;986958000
12324;5167;3194;5;992574000
34122;2822;7407;4;964062000
28945;1156;6599;4;1148353200
27222;1260;6304;4;1081220400
13389;104;3744;5;1137549600
66696;180;14384;1;962334000
10003;4575;2489;5;1222916400
6051;2918;1439;5;1087959600
55385;14594;12182;4;994561200
44901;1786;9702;4;1302577200
64560;7970;13749;4;1262656800
31107;10733;6852;5;1227837600
43849;3293;9268;4;1255917600
36439;629;7628;4;982465200
58992;12431;12545;4;1228788000
58533;15895;12468;5;1093489200
26806;6634;6282;5;1059015600
55053;13260;12139;5;989118000
27785;9936;6346;5;1156820400
50319;3533;11586;5;1183863600
71962;4847;15691;3;1270609200
44762;1249;9611;5;1304391600
37876;11545;7779;3;1108692000
64270;1839;13677;2;1266112800
37215;2687;7702;4;1030762800
27866;288;6363;4;985316400
7352;3577;2178;5;1287885600
57942;6622;12418;4;1075687200
42844;1786;9067;3;1336446000
27336;9807;6309;5;1139968800
102;100;4;4;1142996400
33256;11110;7332;5;1042596000
16790;1974;4280;5;1307415600
66300;1550;14334;4;1161918000
24496;157;6149;5;963025200
30239;10546;6728;5;1056855600
47996;1451;10755;5;1254452400
37811;12047;7773;4;1226714400
35371;14;7557;5;967777200
43057;4750;9115;2;1228788000
9626;4468;2355;2;1113793200
27150;8632;6299;4;1088391600
32966;11079;7206;5;1330225200
14882;2810;4148;2;982288800
40211;4039;8358;5;980128800
12882;5463;3437;4;1340766000
24253;1145;6132;4;1244689200
39255;1393;7984;5;1114570800
16300;6500;4205;4;1180839600
23893;200;6119;5;1205118000
4610;1361;842;4;1155178800
48326;7840;10909;4;1155006000
38796;1223;7909;5;1092711600
21031;866;5716;4;1203127200
65066;1075;14004;3;1280286000
45671;34;10102;5;968295600
50903;2090;11778;5;1306638000
14421;733;4127;5;983415600
31240;10786;6861;5;1193536800
61475;2326;13193;3;1071540000
59662;16077;12810;5;1111374000
37214;8901;7702;5;1003370400
58188;3274;12442;4;1123642800
65086;1974;14007;4;1297130400
10010;4019;2490;1;1138932000
37142;970;7700;5;1053918000
8790;4160;2282;5;1322359200
49852;857;11407;5;1181098800
43716;1823;9263;4;1246762800
24604;1966;6154;5;1294538400
63792;10884;13586;5;1256695200
17563;7260;4517;5;1174618800
39332;2666;8025;1;1257300000
42757;1075;9041;2;1200276000
48623;14012;11020;5;1231725600
52670;3913;12000;4;1000609200
7513;3659;2217;4;1150254000
42258;1107;8909;5;1038189600
60377;106;13012;1;1216263600
35051;3970;7513;5;1002078000
5696;409;1304;5;964666800
66371;15307;14346;5;1019703600
63341;1715;13517;5;1248663600
1813;1076;86;3;1048474800
72055;14503;15748;1;1304996400
57952;6947;12418;5;1103508000
29952;182;6701;2;1060743600
49205;188;11196;5;1233108000
25248;250;6177;4;985143600
33119;62;7275;5;1329876000
41701;161;8768;3;1021431600
15018;289;4157;2;994215600
59408;4976;12693;4;1114657200
2533;1527;212;5;1335495600
19063;7555;4939;5;1298862000
24618;5665;6156;4;967258800
3171;169;382;4;964062000
48230;13925;10859;5;1140663600
49597;2349;11321;4;1141009200
40034;8929;8302;5;998794800
40436;200;8444;5;1242961200
62638;7224;13385;5;1195351200
36540;374;7632;5;993783600
23993;8121;6120;1;964666800
34898;321;7499;5;987476400
10061;4593;2506;4;1150081200
64875;301;13918;5;1284778800
40571;119;8506;4;1291341600
65835;167;14315;3;968295600
67767;17117;14435;5;1106532000
21978;8236;6032;4;968468400
66702;4684;14384;2;984538800
70321;747;15053;5;1139796000
12769;5403;3361;3;1115953200
15067;6236;4157;5;997326000
26049;570;6240;5;1014519600
38386;161;7849;3;1106877600
23563;8696;6119;4;961124400
68825;2716;14516;2;1063162800
58277;5472;12454;4;1084071600
53521;4892;12076;1;986266800
37621;12001;7747;3;1021431600
36459;388;7628;1;998276400
7928;62;2242;5;1322013600
27623;1051;6325;4;1109991600
50171;14365;11510;5;1190516400
71166;1657;15350;2;1302318000
17714;7148;4550;4;1172804400
2637;1588;243;4;1171850400
24770;894;6159;4;987130800
33946;4099;7387;5;1048647600
11682;1486;3098;4;1377140400
69636;7333;14773;4;1193882400
45120;1075;9801;2;1334890800
26010;182;6239;2;1029207600
16483;6918;4207;4;1090206000
43756;13098;9264;5;1237258800
21273;119;5863;3;1273114800
30191;454;6720;3;1223521200
34681;8653;7473;5;989982000
59624;12086;12793;5;1109300400
70688;1333;15187;4;1303354800
34461;1218;7438;5;1245207600
61233;16335;13164;4;1105840800
45708;7181;10107;4;1173409200
30459;10430;6759;3;1169690400
17985;1127;4611;5;1213412400
40976;1607;8624;3;1207364400
5044;40;1132;4;1331607600
17909;3618;4592;4;991796400
70172;747;15025;5;1163642400
22018;611;6032;1;973648800
43193;186;9142;3;1214708400
63219;1075;13498;2;1208055600
8050;639;2250;5;983070000
63016;1656;13459;2;1207710000
35557;23;7575;5;983588400
21433;44;6001;3;976586400
29071;2490;6612;5;1157598000
26805;3989;6282;4;1058929200
35944;316;7585;5;980733600
16960;7081;4323;5;1183777200
64861;1249;13906;5;1299898800
39439;3607;8089;3;1112151600
1338;155;62;5;966308400
8466;4028;2266;5;1246762800
43121;1781;9131;5;1209092400
28649;161;6562;2;1000263600
53821;8495;12089;5;982202400
3714;1068;521;3;1381028400
3637;2005;495;5;1282705200
56565;6510;12300;4;1033441200
22109;163;6040;5;1011319200
58263;300;12450;4;1265767200
22756;8492;6068;4;980906400
43481;2782;9229;4;1247799600
38265;1393;7831;5;1066788000
59372;16030;12682;4;1187578800
48106;13899;10811;3;1249441200
41024;239;8637;4;986439600
8090;239;2251;5;983242800
31996;1020;6983;5;1359252000
39590;356;8154;5;1222657200
72229;1769;15854;3;1299726000
25743;9309;6216;4;1065495600
