algorithm,hiperparams,batch_size,interaction_number,user_id,item_id,recommendations
LinGreedy (incremental),{'epsilon': 0.05},1000,31,91,35,"[107, 131, 116, 122, 157, 181, 144, 44, 124, 134]"
LinGreedy (incremental),{'epsilon': 0.05},1000,32,91,39,"[107, 131, 116, 122, 157, 181, 144, 44, 124, 134]"
LinGreedy (incremental),{'epsilon': 0.05},1000,33,91,181,"[107, 131, 116, 122, 157, 181, 144, 44, 124, 134]"
LinGreedy (incremental),{'epsilon': 0.05},1000,34,306,106,"[16, 131, 65, 78, 118, 95, 44, 174, 127, 37]"
LinGreedy (incremental),{'epsilon': 0.05},1000,35,91,6,"[16, 131, 65, 78, 118, 95, 44, 174, 127, 37]"
LinGreedy (incremental),{'epsilon': 0.05},1000,36,91,84,"[16, 131, 65, 78, 118, 95, 44, 174, 127, 37]"
LinGreedy (incremental),{'epsilon': 0.05},1000,37,91,33,"[16, 131, 65, 78, 118, 95, 44, 174, 127, 37]"
LinGreedy (incremental),{'epsilon': 0.05},1000,38,91,75,"[16, 131, 65, 78, 118, 95, 44, 174, 127, 37]"
LinGreedy (incremental),{'epsilon': 0.05},1000,39,91,29,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,40,91,62,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,41,91,64,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,42,91,63,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,43,91,21,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,44,91,17,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,45,91,99,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,46,91,3,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,47,91,60,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,48,91,157,"[27, 89, 103, 68, 39, 174, 192, 95, 117, 144]"
LinGreedy (incremental),{'epsilon': 0.05},1000,49,91,23,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,50,278,109,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,51,797,59,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,52,592,35,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,53,592,17,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,54,592,22,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,55,592,105,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,56,592,118,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,57,592,36,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,58,592,122,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,59,592,21,"[131, 113, 154, 79, 44, 123, 126, 5, 185, 152]"
LinGreedy (incremental),{'epsilon': 0.05},1000,60,592,143,"[57, 16, 59, 58, 156, 65, 54, 84, 185, 61]"
LinGreedy (incremental),{'epsilon': 0.05},1000,61,592,79,"[57, 16, 59, 58, 156, 65, 54, 84, 185, 61]"
LinGreedy (incremental),{'epsilon': 0.05},1000,62,592,33,"[57, 16, 59, 58, 156, 65, 54, 84, 185, 61]"
LinGreedy (incremental),{'epsilon': 0.05},1000,63,542,163,"[16, 57, 65, 58, 59, 61, 2, 51, 84, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,64,542,185,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,65,542,6,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,66,542,46,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,67,592,76,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,68,592,53,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,69,592,169,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,70,592,88,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,71,592,189,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,72,592,133,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,73,592,55,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,74,592,20,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,75,592,196,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,76,869,143,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,77,869,176,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,78,869,167,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,79,306,168,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,80,306,53,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,81,0,110,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,82,850,103,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,83,850,126,"[59, 111, 113, 74, 83, 3, 85, 160, 61, 181]"
LinGreedy (incremental),{'epsilon': 0.05},1000,84,850,10,"[163, 167, 45, 17, 29, 168, 46, 64, 42, 11]"
LinGreedy (incremental),{'epsilon': 0.05},1000,85,850,99,"[163, 167, 45, 17, 29, 168, 46, 64, 42, 11]"
LinGreedy (incremental),{'epsilon': 0.05},1000,86,850,66,"[163, 167, 45, 17, 29, 168, 46, 64, 42, 11]"
LinGreedy (incremental),{'epsilon': 0.05},1000,87,850,167,"[163, 167, 45, 17, 29, 168, 46, 64, 42, 11]"
LinGreedy (incremental),{'epsilon': 0.05},1000,88,850,5,"[42, 143, 45, 19, 35, 133, 64, 17, 78, 163]"
LinGreedy (incremental),{'epsilon': 0.05},1000,89,850,17,"[42, 143, 45, 19, 35, 133, 64, 17, 78, 163]"
LinGreedy (incremental),{'epsilon': 0.05},1000,90,850,1,"[125, 193, 120, 160, 14, 180, 183, 20, 142, 135]"
LinGreedy (incremental),{'epsilon': 0.05},1000,91,850,58,"[16, 19, 60, 6, 17, 59, 35, 51, 58, 42]"
LinGreedy (incremental),{'epsilon': 0.05},1000,92,850,64,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,93,850,19,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,94,850,60,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,95,267,53,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,96,194,65,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,97,194,35,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,98,194,46,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,99,194,42,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,100,194,96,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,101,194,160,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,102,194,45,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,103,194,48,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,104,194,43,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,105,206,168,"[113, 132, 129, 131, 154, 133, 16, 31, 78, 176]"
LinGreedy (incremental),{'epsilon': 0.05},1000,106,129,141,"[29, 16, 6, 172, 168, 61, 163, 45, 60, 62]"
LinGreedy (incremental),{'epsilon': 0.05},1000,107,129,67,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,108,129,89,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,109,129,194,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,110,129,176,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,111,129,75,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,112,129,58,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,113,129,19,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,114,129,76,"[146, 167, 140, 62, 50, 134, 175, 162, 58, 92]"
LinGreedy (incremental),{'epsilon': 0.05},1000,115,129,23,"[10, 131, 44, 154, 34, 113, 152, 133, 147, 182]"
LinGreedy (incremental),{'epsilon': 0.05},1000,116,129,118,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,117,129,45,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,118,129,41,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,119,129,43,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,120,129,87,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,121,129,26,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,122,129,145,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,123,129,150,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,124,129,20,"[61, 194, 22, 123, 68, 31, 141, 191, 45, 172]"
LinGreedy (incremental),{'epsilon': 0.05},1000,125,129,191,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,126,285,124,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,127,285,123,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,128,285,52,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,129,285,102,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,130,850,49,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,131,683,98,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,132,683,87,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,133,683,26,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,134,683,58,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,135,797,109,"[131, 10, 33, 113, 17, 79, 6, 154, 5, 126]"
LinGreedy (incremental),{'epsilon': 0.05},1000,136,112,105,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinGreedy (incremental),{'epsilon': 0.05},1000,137,112,106,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinGreedy (incremental),{'epsilon': 0.05},1000,138,112,138,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinGreedy (incremental),{'epsilon': 0.05},1000,139,769,107,"[83, 61, 74, 111, 59, 113, 57, 58, 85, 132]"
LinGreedy (incremental),{'epsilon': 0.05},1000,140,769,110,"[142, 118, 192, 7, 85, 141, 14, 34, 44, 143]"
LinGreedy (incremental),{'epsilon': 0.05},1000,141,769,137,"[59, 27, 116, 3, 131, 134, 88, 85, 44, 23]"
LinGreedy (incremental),{'epsilon': 0.05},1000,142,769,127,"[59, 27, 116, 3, 131, 134, 88, 85, 44, 23]"
LinGreedy (incremental),{'epsilon': 0.05},1000,143,769,141,"[59, 27, 116, 3, 131, 134, 88, 85, 44, 23]"
LinGreedy (incremental),{'epsilon': 0.05},1000,144,769,124,"[131, 107, 16, 172, 174, 44, 10, 122, 29, 168]"
LinGreedy (incremental),{'epsilon': 0.05},1000,145,769,198,"[131, 107, 16, 172, 174, 44, 10, 122, 29, 168]"
LinGreedy (incremental),{'epsilon': 0.05},1000,146,769,9,"[131, 107, 16, 172, 174, 44, 10, 122, 29, 168]"
LinGreedy (incremental),{'epsilon': 0.05},1000,147,769,103,"[83, 118, 64, 94, 157, 149, 74, 123, 73, 153]"
LinGreedy (incremental),{'epsilon': 0.05},1000,148,769,35,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,149,769,37,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,150,769,8,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,151,769,36,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,152,769,2,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,153,769,116,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,154,769,0,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,155,769,171,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,156,769,164,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,157,769,13,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,158,769,118,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,159,769,52,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,160,42,107,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,161,42,125,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,162,42,127,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,163,42,128,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,164,42,9,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,165,42,0,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,166,42,183,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,167,42,13,"[99, 3, 61, 59, 6, 157, 40, 57, 27, 4]"
LinGreedy (incremental),{'epsilon': 0.05},1000,168,42,17,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,169,42,133,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,170,471,123,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,171,471,198,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,172,471,16,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,173,471,65,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,174,471,103,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,175,471,35,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,176,471,39,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,177,471,149,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,178,471,97,"[55, 155, 126, 10, 65, 98, 3, 96, 151, 61]"
LinGreedy (incremental),{'epsilon': 0.05},1000,179,471,41,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,180,471,162,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,181,471,80,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,182,471,43,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,183,471,17,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,184,471,61,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,185,471,93,"[113, 154, 131, 59, 30, 181, 85, 111, 182, 160]"
LinGreedy (incremental),{'epsilon': 0.05},1000,186,471,156,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,187,471,68,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,188,471,72,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,189,471,185,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,190,471,67,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,191,471,31,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,192,471,82,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,193,42,88,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,194,471,20,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,195,42,80,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,196,42,59,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,197,42,33,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,198,42,72,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,199,42,19,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,200,42,170,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,201,471,83,"[84, 82, 23, 12, 199, 52, 92, 118, 55, 200]"
LinGreedy (incremental),{'epsilon': 0.05},1000,202,42,5,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,203,471,92,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,204,471,60,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,205,471,62,"[194, 41, 154, 141, 143, 122, 199, 52, 157, 171]"
LinGreedy (incremental),{'epsilon': 0.05},1000,206,471,85,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,207,471,73,"[127, 166, 30, 141, 109, 142, 191, 176, 146, 155]"
LinGreedy (incremental),{'epsilon': 0.05},1000,208,471,19,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,209,471,95,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,210,471,75,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,211,471,189,"[194, 1, 118, 63, 17, 5, 181, 154, 97, 155]"
LinGreedy (incremental),{'epsilon': 0.05},1000,212,471,55,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,213,471,148,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,214,471,188,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,215,471,94,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,216,471,155,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,217,471,59,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,218,471,91,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,219,471,196,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,220,471,178,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,221,778,16,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,222,778,38,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,223,778,75,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,224,778,30,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,225,660,46,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,226,660,60,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,227,660,68,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,228,660,133,"[131, 10, 133, 113, 5, 33, 31, 58, 59, 60]"
LinGreedy (incremental),{'epsilon': 0.05},1000,229,660,16,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,230,660,14,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,231,660,85,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,232,660,169,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,233,660,65,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,234,660,3,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,235,660,167,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,236,660,0,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,237,660,64,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,238,660,157,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,239,660,93,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,240,660,49,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,241,660,74,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,242,660,78,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,243,660,174,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
LinGreedy (incremental),{'epsilon': 0.05},1000,244,660,57,"[60, 49, 75, 10, 62, 19, 25, 67, 26, 29]"
